Output file generated by Rocket Thermal Analysis

Type of analysis: Case temperature distribution
        
Analysis Information:
 Case material: Aluminum 6061 - T6
 Insulator Material: EPDM
 Insulator thickness: 0.003 m
 Case thickness: 0.00555 m
 Inner cylinder radius: 0.11 m
 Time Steps: 50
 Burn time: 5.5 s
 Radial Steps: 100
 Convection coefficient: 1295 W/m2-K
 Initial case temperature: 297 K
 Combustion Temperature: 1600 K
        
Date:2020-10-20 20:05:39.393738
        
Method:Implicit
        
The following dataframe is organized by Time step x Radial position 

            0            1            2            3            4            5            6           7           8           9           10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          97          98          99          100
20  1797.026149  1272.145696  1158.872707  1051.353033   950.729398   857.874395   773.373335  697.525492  630.361856  571.676171  521.065249  477.974323  441.743414  411.651338  386.954788  366.920855  350.852251  338.105222  328.100723  320.329792  314.354266  309.804007  306.371735  303.806442  301.906151  300.510622  299.494410  298.760554  298.235017  297.861947  297.599724  297.417754  297.293920  297.212614  297.163268  297.139308  297.137483  297.135695  297.133945  297.132233  297.130557  297.128918  297.127315  297.125747  297.124215  297.122718  297.121255  297.119825  297.118430  297.117068  297.115739  297.114443  297.113178  297.111946  297.110746  297.109576  297.108438  297.107331  297.106254  297.105207  297.104190  297.103202  297.102244  297.101315  297.100415  297.099544  297.098700  297.097885  297.097098  297.096339  297.095607  297.094903  297.094225  297.093575  297.092951  297.092354  297.091784  297.091239  297.090721  297.090229  297.089762  297.089321  297.088906  297.088517  297.088152  297.087813  297.087499  297.087210  297.086946  297.086707  297.086493  297.086303  297.086138  297.085998  297.085882  297.085791  297.085724  297.085682  297.085664  297.085670  297.085701
21  1792.845917  1279.157100  1168.154437  1062.540602   963.400174   871.575443   787.649292  711.944010  644.534643  585.274355  533.828543  489.714170  452.340858  421.050726  395.154617  373.963047  356.811022  343.076462  332.192551  323.654680  317.022887  311.920778  308.031904  305.094471  302.895146  301.262521  300.060708  299.183344  298.548192  298.092443  297.768726  297.541807  297.385932  297.282744  297.219701  297.188946  297.186572  297.184248  297.181972  297.179744  297.177563  297.175430  297.173342  297.171301  297.169305  297.167353  297.165446  297.163584  297.161764  297.159988  297.158254  297.156563  297.154913  297.153305  297.151738  297.150211  297.148725  297.147278  297.145871  297.144504  297.143175  297.141884  297.140632  297.139417  297.138241  297.137101  297.135998  297.134932  297.133903  297.132910  297.131952  297.131031  297.130145  297.129294  297.128478  297.127696  297.126950  297.126237  297.125559  297.124915  297.124305  297.123729  297.123186  297.122676  297.122200  297.121757  297.121347  297.120969  297.120625  297.120313  297.120034  297.119787  297.119572  297.119390  297.119240  297.119123  297.119037  297.118984  297.118963  297.118973  297.119016
22  1788.924444  1285.731012  1176.866687  1073.064183   975.354339   884.549679   801.227576  725.727289  658.159841  598.428751  546.258961  501.230994  462.817376  430.418654  403.396833  381.104633  362.909606  348.212722  336.461501  327.158176  319.863558  314.197423  309.836291  306.509355  303.993297  302.106543  300.703426  299.668569  298.911715  298.363121  297.969585  297.691101  297.498122  297.369385  297.290245  297.251468  297.248440  297.245473  297.242568  297.239723  297.236938  297.234212  297.231545  297.228936  297.226384  297.223889  297.221451  297.219068  297.216740  297.214467  297.212248  297.210083  297.207971  297.205911  297.203904  297.201948  297.200044  297.198190  297.196387  297.194634  297.192930  297.191276  297.189670  297.188113  297.186603  297.185141  297.183727  297.182360  297.181039  297.179764  297.178536  297.177353  297.176216  297.175124  297.174077  297.173074  297.172116  297.171202  297.170332  297.169506  297.168723  297.167984  297.167287  297.166634  297.166023  297.165455  297.164930  297.164447  297.164006  297.163607  297.163250  297.162935  297.162661  297.162430  297.162240  297.162091  297.161984  297.161918  297.161894  297.161911  297.161969
23  1785.235901  1291.911454  1185.065769  1082.987163   986.656754   896.858112   814.160870  738.916472  671.265304  611.153630  558.358164  512.515778  473.155800  439.732553  411.656127  388.319891  369.123720  353.492462  340.889557  330.826101  322.865871  316.626983  311.780898  308.049488  305.200820  303.044197  301.424908  300.219044  299.328590  298.676978  298.205172  297.868318  297.632966  297.474831  297.377057  297.328953  297.325155  297.321432  297.317786  297.314215  297.310719  297.307296  297.303946  297.300668  297.297462  297.294326  297.291261  297.288265  297.285338  297.282479  297.279688  297.276963  297.274305  297.271713  297.269187  297.266724  297.264326  297.261992  297.259721  297.257513  297.255366  297.253281  297.251258  297.249295  297.247393  297.245551  297.243768  297.242044  297.240379  297.238772  297.237223  297.235732  297.234298  297.232921  297.231600  297.230336  297.229128  297.227976  297.226879  297.225838  297.224851  297.223919  297.223042  297.222219  297.221450  297.220735  297.220074  297.219466  297.218912  297.218411  297.217963  297.217568  297.217225  297.216936  297.216699  297.216515  297.216383  297.216304  297.216277  297.216303  297.216381
24  1781.757951  1297.736449  1192.800460  1092.364759   997.364400   908.554981   826.496807  751.549708  683.877993  623.464263  570.130310  523.563002  483.342942  448.973845  419.910817  395.586105  375.431329  358.895617  345.459458  334.644424  326.019116  319.201886  313.860937  309.712416  306.517111  304.076253  302.226881  300.837093  299.801460  299.036771  298.478217  298.076080  297.792946  297.601424  297.482371  297.423576  297.418884  297.414286  297.409781  297.405368  297.401046  297.396815  297.392672  297.388618  297.384652  297.380772  297.376979  297.373271  297.369648  297.366108  297.362652  297.359278  297.355985  297.352774  297.349643  297.346592  297.343621  297.340727  297.337912  297.335174  297.332512  297.329927  297.327418  297.324984  297.322624  297.320338  297.318127  297.315988  297.313922  297.311928  297.310007  297.308156  297.306377  297.304669  297.303030  297.301462  297.299963  297.298534  297.297174  297.295882  297.294658  297.293503  297.292415  297.291395  297.290443  297.289557  297.288738  297.287986  297.287301  297.286681  297.286128  297.285641  297.285220  297.284864  297.284574  297.284350  297.284191  297.284098  297.284069  297.284106  297.284209
25  1778.471160  1303.239038  1200.113253  1101.245321  1007.527554   919.688663   838.278510  763.662295  696.023756  635.376417  581.581382  534.369914  493.368899  458.127362  428.142417  402.883307  381.812555  364.403627  350.154828  338.599457  329.312484  321.914149  316.071015  311.494984  307.940846  305.202813  303.110484  301.524559  300.332599  299.444992  298.791280  298.316922  297.980518  297.751532  297.608479  297.537580  297.531868  297.526268  297.520781  297.515404  297.510138  297.504980  297.499930  297.494988  297.490151  297.485420  297.480793  297.476269  297.471848  297.467528  297.463309  297.459191  297.455171  297.451250  297.447427  297.443700  297.440070  297.436536  297.433096  297.429750  297.426498  297.423339  297.420272  297.417296  297.414412  297.411618  297.408914  297.406299  297.403773  297.401336  297.398986  297.396724  297.394549  297.392460  297.390457  297.388540  297.386708  297.384960  297.383298  297.381719  297.380224  297.378812  297.377484  297.376239  297.375076  297.373995  297.372996  297.372079  297.371244  297.370490  297.369818  297.369226  297.368715  297.368285  297.367936  297.367667  297.367478  297.367370  297.367342  297.367394  297.367526
26  1775.358529  1308.448093  1207.041368  1109.671390  1017.190764   930.302433   849.545076  775.286848  707.727203  646.905999  592.718667  544.935936  503.226473  467.180836  436.335256  410.194026  388.249553  369.999439  354.960260  342.677995  332.735242  324.755553  318.405286  313.393464  309.470089  306.423380  304.076315  302.282829  300.923915  299.903860  299.146737  298.593265  298.198092  297.927521  297.757698  297.673256  297.666390  297.659659  297.653061  297.646596  297.640262  297.634058  297.627983  297.622035  297.616214  297.610519  297.604949  297.599502  297.594178  297.588976  297.583894  297.578932  297.574090  297.569365  297.564757  297.560266  297.555891  297.551630  297.547483  297.543449  297.539527  297.535718  297.532019  297.528430  297.524951  297.521581  297.518320  297.515166  297.512119  297.509179  297.506344  297.503615  297.500991  297.498472  297.496056  297.493743  297.491534  297.489427  297.487422  297.485519  297.483717  297.482016  297.480415  297.478915  297.477515  297.476214  297.475012  297.473910  297.472907  297.472002  297.471195  297.470486  297.469876  297.469363  297.468948  297.468630  297.468410  297.468287  297.468261  297.468333  297.468501
27  1772.405113  1313.388973  1213.617561  1117.680573  1026.393656   940.435125   860.332006  786.453491  719.011656  658.068797  603.550357  555.262185  512.910687  476.124465  444.476114  417.503034  394.726374  375.667460  359.861357  346.867408  336.276862  327.717782  320.857597  315.403683  311.102391  307.736931  305.124482  303.112853  301.576956  300.415317  299.546761  298.907403  298.448002  298.131724  297.932351  297.832910  297.824756  297.816762  297.808924  297.801242  297.793715  297.786341  297.779119  297.772048  297.765127  297.758354  297.751729  297.745250  297.738916  297.732726  297.726679  297.720774  297.715010  297.709386  297.703900  297.698553  297.693343  297.688269  297.683330  297.678526  297.673855  297.669317  297.664911  297.660636  297.656491  297.652476  297.648590  297.644832  297.641202  297.637699  297.634322  297.631071  297.627944  297.624942  297.622064  297.619310  297.616678  297.614169  297.611781  297.609515  297.607370  297.605346  297.603441  297.601657  297.599992  297.598446  297.597019  297.595710  297.594519  297.593446  297.592491  297.591654  297.590933  297.590330  297.589843  297.589473  297.589220  297.589083  297.589063  297.589158  297.589370
28  1769.597711  1318.084058  1219.870799  1125.306250  1035.171607   950.121686   870.671596  797.190038  729.899136  668.880299  614.085241  565.351096  522.418376  484.950530  452.553913  424.797116  401.228813  381.393500  364.844739  351.155714  339.927120  330.792547  323.421601  317.521129  312.834879  309.141993  306.254649  304.015181  302.292927  300.981026  299.993317  299.261481  298.732489  298.366429  298.134737  298.018845  298.009268  297.999876  297.990667  297.981640  297.972794  297.964126  297.955636  297.947322  297.939183  297.931218  297.923425  297.915804  297.908352  297.901068  297.893953  297.887003  297.880219  297.873598  297.867141  297.860846  297.854711  297.848736  297.842921  297.837263  297.831762  297.826417  297.821227  297.816192  297.811309  297.806580  297.802002  297.797576  297.793299  297.789173  297.785194  297.781365  297.777682  297.774147  297.770757  297.767513  297.764414  297.761460  297.758649  297.755982  297.753458  297.751076  297.748837  297.746738  297.744781  297.742965  297.741289  297.739753  297.738357  297.737101  297.735983  297.735004  297.734165  297.733463  297.732900  297.732475  297.732187  297.732038  297.732026  297.732152  297.732416
29  1766.924613  1322.553183  1225.826804  1132.578168  1043.556313   959.393655   880.593281  807.522181  740.410384  679.355568  624.332467  575.206112  531.747859  493.653073  460.559430  432.064846  407.744267  387.164693  369.898036  355.531608  343.676171  333.971674  326.090863  319.741049  314.664346  310.636710  307.466091  304.989997  303.072711  301.602381  300.488157  299.657486  299.053687  298.633850  298.367112  298.233335  298.222199  298.211277  298.200567  298.190066  298.179774  298.169689  298.159810  298.150134  298.140661  298.131389  298.122316  298.113442  298.104764  298.096282  298.087994  298.079900  298.071996  298.064284  298.056760  298.049425  298.042276  298.035314  298.028536  298.021942  298.015530  298.009300  298.003251  297.997381  297.991690  297.986177  297.980841  297.975681  297.970696  297.965885  297.961248  297.956784  297.952492  297.948371  297.944421  297.940641  297.937031  297.933589  297.930315  297.927209  297.924270  297.921498  297.918892  297.916451  297.914175  297.912064  297.910117  297.908334  297.906715  297.905259  297.903966  297.902835  297.901866  297.901060  297.900416  297.899933  297.899612  297.899452  297.899454  297.899616  297.899940
30  1764.375388  1326.814005  1231.508505  1139.522934  1051.576263   968.279567   890.123928  817.473664  750.564902  689.509162  634.301361  584.831438  540.898655  502.227621  468.485048  439.296387  414.261590  392.969412  375.009853  359.984486  347.514596  337.247177  328.858937  322.058534  316.587325  312.218907  308.757744  306.037154  303.916886  302.280517  301.032818  300.097238  299.413604  298.936113  298.631670  298.478603  298.465775  298.453192  298.440852  298.428752  298.416890  298.405266  298.393877  298.382722  298.371800  298.361108  298.350645  298.340409  298.330400  298.320615  298.311054  298.301714  298.292595  298.283695  298.275013  298.266547  298.258296  298.250260  298.242436  298.234824  298.227423  298.220231  298.213247  298.206471  298.199900  298.193535  298.187375  298.181417  298.175662  298.170109  298.164756  298.159603  298.154648  298.149892  298.145334  298.140972  298.136806  298.132836  298.129060  298.125478  298.122090  298.118894  298.115891  298.113079  298.110459  298.108030  298.105791  298.103742  298.101882  298.100212  298.098730  298.097437  298.096332  298.095416  298.094686  298.094145  298.093790  298.093623  298.093643  298.093849  298.094243
31  1761.940709  1330.882297  1236.936422  1146.164433  1059.257143   976.805312   899.288117  827.066442  760.381006  699.355081  644.001296  594.231841  549.871259  510.670951  476.324544  446.483311  420.770953  398.797186  380.169733  364.504443  351.433443  340.611320  331.719439  324.468586  318.600155  313.886151  310.128255  307.156210  304.825755  303.016319  301.628630  300.582390  299.814116  299.275241  298.930522  298.756803  298.742155  298.727783  298.713687  298.699864  298.686312  298.673030  298.660015  298.647267  298.634782  298.622560  298.610599  298.598897  298.587452  298.576264  298.565329  298.554648  298.544218  298.534038  298.524106  298.514422  298.504983  298.495789  298.486838  298.478129  298.469660  298.461431  298.453440  298.445686  298.438168  298.430885  298.423836  298.417019  298.410434  298.404080  298.397956  298.392061  298.386394  298.380954  298.375740  298.370752  298.365989  298.361450  298.357134  298.353041  298.349170  298.345520  298.342091  298.338882  298.335893  298.333123  298.330571  298.328238  298.326122  298.324224  298.322543  298.321078  298.319830  298.318797  298.317981  298.317380  298.316994  298.316823  298.316867  298.317126  298.317599
32  1759.612208  1334.772205  1242.128981  1152.524171  1066.622183   984.994433   908.108365  836.320834  769.875884  708.906741  653.441582  603.412498  558.666944  518.980885  484.072892  453.618431  427.263719  404.638610  385.368112  369.082264  355.424241  344.056649  334.666100  326.966182  320.699046  315.635808  311.576026  308.346465  305.799367  303.810441  302.276717  301.114418  300.256955  299.653142  299.265686  299.070006  299.053411  299.037128  299.021156  299.005491  298.990132  298.975077  298.960324  298.945871  298.931716  298.917858  298.904294  298.891023  298.878043  298.865353  298.852950  298.840833  298.829001  298.817452  298.806184  298.795195  298.784486  298.774053  298.763896  298.754013  298.744402  298.735064  298.725995  298.717196  298.708664  298.700399  298.692400  298.684665  298.677193  298.669983  298.663035  298.656347  298.649918  298.643747  298.637834  298.632177  298.626777  298.621631  298.616739  298.612101  298.607715  298.603581  298.599699  298.596068  298.592686  298.589555  298.586672  298.584038  298.581652  298.579513  298.577622  298.575978  298.574580  298.573428  298.572523  298.571862  298.571448  298.571278  298.571354  298.571674  298.572239
33  1757.382352  1338.496453  1247.102781  1158.621574  1073.692445   992.868392   916.605344  845.255665  779.065661  718.176961  662.631392  612.378864  567.287609  527.156127  491.726101  460.695655  433.732323  410.485258  390.596265  373.709407  359.479010  347.576030  337.692808  329.546326  322.880126  317.465085  313.099258  309.606994  306.837543  304.663320  302.978008  301.694631  300.743711  300.071600  299.639068  299.420182  299.401521  299.383209  299.365244  299.347623  299.330346  299.313408  299.296809  299.280546  299.264618  299.249022  299.233756  299.218819  299.204208  299.189922  299.175960  299.162318  299.148996  299.135992  299.123305  299.110932  299.098872  299.087123  299.075685  299.064555  299.053732  299.043215  299.033002  299.023093  299.013485  299.004177  298.995169  298.986459  298.978045  298.969928  298.962105  298.954575  298.947338  298.940393  298.933738  298.927373  298.921297  298.915508  298.910007  298.904792  298.899862  298.895217  298.890856  298.886779  298.882984  298.879472  298.876241  298.873291  298.870621  298.868232  298.866122  298.864291  298.862739  298.861466  298.860471  298.859753  298.859313  298.859151  298.859265  298.859657  298.860325
34  1755.244337  1342.066526  1251.872821  1164.474241  1080.487080  1000.446797   924.798061  853.888391  787.965461  727.177962  671.579710  621.136572  575.735648  535.196110  499.281069  467.709854  440.170162  416.329603  395.846254  378.377971  363.590260  351.162662  340.793644  332.204086  325.139490  319.371082  314.695987  310.936682  307.939902  305.575192  303.733243  302.324166  301.275818  300.532265  300.052458  299.809189  299.788349  299.767896  299.747830  299.728146  299.708844  299.689921  299.671374  299.653201  299.635401  299.617971  299.600909  299.584214  299.567882  299.551913  299.536304  299.521053  299.506159  299.491620  299.477434  299.463599  299.450114  299.436977  299.424187  299.411741  299.399639  299.387879  299.376459  299.365378  299.354635  299.344228  299.334156  299.324417  299.315011  299.305936  299.297192  299.288776  299.280688  299.272926  299.265491  299.258380  299.251593  299.245129  299.238987  299.233165  299.227664  299.222483  299.217620  299.213076  299.208848  299.204938  299.201343  299.198064  299.195100  299.192450  299.190114  299.188092  299.186383  299.184986  299.183902  299.183130  299.182670  299.182521  299.182683  299.183157  299.183942
35  1753.192003  1345.492821  1256.452695  1170.098157  1087.023542  1007.747602   932.704022  862.235215  796.589470  735.921380  680.295285  629.691358  584.013837  543.100880  506.735458  474.656746  446.571494  422.164936  401.110876  383.080678  367.750988  354.810091  343.962902  334.934628  327.473233  321.350822  316.364124  312.334248  309.105884  306.546113  304.542985  303.003994  301.854564  301.036650  300.507517  300.238766  300.215641  300.192944  300.170673  300.148827  300.127401  300.106395  300.085805  300.065629  300.045866  300.026512  300.007566  299.989026  299.970889  299.953153  299.935817  299.918879  299.902335  299.886186  299.870428  299.855060  299.840081  299.825487  299.811279  299.797453  299.784009  299.770945  299.758260  299.745951  299.734017  299.722458  299.711271  299.700455  299.690009  299.679931  299.670221  299.660877  299.651898  299.643283  299.635031  299.627140  299.619610  299.612440  299.605628  299.599175  299.593078  299.587337  299.581952  299.576921  299.572244  299.567920  299.563949  299.560329  299.557061  299.554143  299.551576  299.549358  299.547490  299.545971  299.544800  299.543977  299.543502  299.543374  299.543594  299.544161  299.545076
36  1751.219753  1348.784774  1260.854757  1175.507882  1093.317778  1014.787279   940.339381  870.311196  804.950998  744.418277  688.786608  638.048993  592.125253  550.870987  514.087585  481.532791  452.931348  427.985299  406.383608  387.810831  371.954658  358.512216  347.195111  337.733246  329.877484  323.401287  318.101479  313.798278  310.334769  307.575969  305.407634  303.734929  302.481084  301.586129  301.005776  300.710523  300.685015  300.659978  300.635409  300.611305  300.587665  300.564486  300.541765  300.519500  300.497688  300.476328  300.455417  300.434952  300.414932  300.395354  300.376216  300.357516  300.339253  300.321423  300.304026  300.287059  300.270520  300.254408  300.238721  300.223457  300.208614  300.194190  300.180185  300.166596  300.153422  300.140661  300.128312  300.116374  300.104845  300.093723  300.083008  300.072698  300.062792  300.053289  300.044187  300.035485  300.027183  300.019280  300.011773  300.004663  299.997949  299.991629  299.985702  299.980169  299.975028  299.970278  299.965918  299.961949  299.958369  299.955178  299.952375  299.949960  299.947932  299.946291  299.945037  299.944168  299.943686  299.943588  299.943876  299.944549  299.945607
37  1749.322492  1351.950975  1265.090262  1180.716706  1099.384391  1021.580974   947.719063  878.130342  813.062537  752.679163  697.061890  646.215235  600.073194  558.507401  521.336330  488.335102  459.245443  433.785409  411.658556  392.562287  376.195194  362.263283  350.485046  340.595379  332.348429  325.519447  319.905797  315.327249  311.625703  308.664497  306.327430  304.517629  303.156366  302.181933  301.548627  301.225939  301.197958  301.170492  301.143538  301.117093  301.091155  301.065721  301.040788  301.016355  300.992418  300.968975  300.946023  300.923562  300.901587  300.880097  300.859089  300.838562  300.818513  300.798941  300.779842  300.761216  300.743060  300.725372  300.708151  300.691394  300.675099  300.659266  300.643893  300.628976  300.614516  300.600511  300.586958  300.573856  300.561205  300.549002  300.537246  300.525936  300.515071  300.504648  300.494668  300.485129  300.476029  300.467368  300.459144  300.451358  300.444006  300.437090  300.430607  300.424557  300.418939  300.413752  300.408996  300.404670  300.400772  300.397304  300.394264  300.391651  300.389465  300.387705  300.386372  300.385464  300.384981  300.384924  300.385291  300.386083  300.387299
38  1747.495567  1354.999262  1269.169490  1185.736793  1105.236782  1028.142636   954.856884  885.705701  820.935818  760.714016  705.129056  654.195790  607.861121  566.011431  528.481051  495.061360  465.510109  439.560600  416.930410  397.329423  380.466955  366.057887  353.827731  343.516629  334.882338  327.702281  321.774774  316.919548  312.977716  309.811301  307.302475  305.352608  303.881253  302.825151  302.137327  301.786354  301.755820  301.725845  301.696428  301.667565  301.639253  301.611490  301.584274  301.557601  301.531468  301.505874  301.480816  301.456292  301.432298  301.408833  301.385895  301.363481  301.341588  301.320216  301.299361  301.279021  301.259195  301.239881  301.221075  301.202778  301.184986  301.167698  301.150912  301.134627  301.118840  301.103551  301.088756  301.074456  301.060648  301.047331  301.034503  301.022163  301.010309  300.998941  300.988058  300.977656  300.967737  300.958298  300.949338  300.940857  300.932853  300.925325  300.918273  300.911695  300.905590  300.899959  300.894799  300.890111  300.885893  300.882146  300.878867  300.876058  300.873716  300.871842  300.870436  300.869496  300.869023  300.869016  300.869475  300.870399  300.871789
39  1745.734723  1357.936801  1273.101851  1190.579298  1110.887271  1034.485136   961.765652  893.049438  828.581859  768.532305  712.995736  661.996284  615.492610  573.384670  535.521517  501.709746  471.722228  445.306764  422.194394  402.107099  384.764718  369.890960  357.218448  346.492767  337.475573  329.946800  323.706083  318.573498  314.389738  311.015864  308.332733  306.240239  304.656447  303.516732  302.772990  302.392974  302.359814  302.327260  302.295310  302.263960  302.233208  302.203051  302.173485  302.144509  302.116120  302.088314  302.061090  302.034445  302.008376  301.982880  301.957957  301.933602  301.909815  301.886592  301.863931  301.841831  301.820289  301.799303  301.778870  301.758990  301.739660  301.720878  301.702642  301.684950  301.667802  301.651194  301.635126  301.619595  301.604600  301.590140  301.576213  301.562818  301.549953  301.537616  301.525807  301.514524  301.503766  301.493532  301.483821  301.474631  301.465961  301.457811  301.450179  301.443064  301.436467  301.430384  301.424817  301.419764  301.415224  301.411197  301.407682  301.404679  301.402186  301.400204  301.398731  301.397769  301.397315  301.397370  301.397933  301.399005  301.400584
40  1744.036056  1360.770165  1276.895979  1195.254473  1116.347212  1040.620375   968.457254  900.172907  836.011020  776.143016  720.669267  669.622238  622.971308  580.628935  542.457843  508.278877  477.879164  451.020297  427.446222  406.890632  389.083659  373.757764  360.652730  349.519748  340.124610  332.250061  325.697392  320.287369  315.860617  312.277562  309.418051  307.180766  305.482513  304.257489  303.456597  303.046863  303.011015  302.975821  302.941277  302.907381  302.874130  302.841520  302.809550  302.778216  302.747515  302.717444  302.688002  302.659186  302.630992  302.603418  302.576462  302.550122  302.524394  302.499277  302.474769  302.450866  302.427568  302.404871  302.382774  302.361275  302.340371  302.320061  302.300342  302.281214  302.262673  302.244718  302.227348  302.210561  302.194355  302.178728  302.163679  302.149207  302.135310  302.121986  302.109234  302.097053  302.085442  302.074399  302.063923  302.054014  302.044668  302.035887  302.027669  302.020012  302.012916  302.006380  302.000403  301.994984  301.990123  301.985818  301.982070  301.978877  301.976239  301.974156  301.972626  301.971650  301.971226  301.971356  301.972037  301.973271  301.975056
41  1742.395979  1363.505389  1280.559813  1199.771758  1121.627085  1046.559370   974.942746  907.086719  843.233044  783.554675  728.156694  677.079053  630.300902  587.746222  549.290444  514.767749  483.978720  456.698053  432.682061  411.675758  393.419327  377.653875  364.126363  352.593708  342.826041  334.609181  327.746374  322.059400  317.389134  313.595679  310.558162  308.174310  306.359889  305.048099  304.188989  303.748953  303.710362  303.672474  303.635285  303.598792  303.562991  303.527881  303.493457  303.459718  303.426659  303.394279  303.362575  303.331544  303.301183  303.271490  303.242462  303.214096  303.186391  303.159343  303.132951  303.107212  303.082124  303.057684  303.033891  303.010742  302.988235  302.966368  302.945140  302.924548  302.904590  302.885265  302.866571  302.848505  302.831067  302.814254  302.798065  302.782499  302.767554  302.753228  302.739520  302.726429  302.713953  302.702091  302.690842  302.680204  302.670177  302.660759  302.651950  302.643747  302.636151  302.629160  302.622774  302.616991  302.611811  302.607233  302.603256  302.599880  302.597104  302.594928  302.593350  302.592372  302.591991  302.592208  302.593022  302.594433  302.596441
42  1740.811188  1366.148029  1284.100666  1204.139866  1126.736580  1052.312340   981.232417  913.800801  850.257103  790.775371  735.464776  684.371994  637.485091  594.738671  556.019979  521.175691  490.019081  462.337295  437.898489  416.458606  397.767626  381.575174  367.635379  355.710969  345.576585  337.021347  329.850727  323.887807  318.974014  314.969419  311.752699  309.220875  307.288887  305.889111  304.970876  304.500038  304.458660  304.418034  304.378156  304.339023  304.300632  304.262980  304.226063  304.189879  304.154425  304.119698  304.085695  304.052414  304.019851  303.988005  303.956871  303.926449  303.896735  303.867726  303.839421  303.811817  303.784911  303.758702  303.733187  303.708364  303.684231  303.660785  303.638026  303.615949  303.594555  303.573840  303.553803  303.534443  303.515757  303.497743  303.480401  303.463728  303.447723  303.432384  303.417710  303.403700  303.390352  303.377664  303.365636  303.354266  303.343553  303.333496  303.324093  303.315345  303.307249  303.299804  303.293011  303.286868  303.281373  303.276527  303.272329  303.268778  303.265873  303.263613  303.261999  303.261029  303.260704  303.261022  303.261984  303.263589  303.265837
43  1739.278636  1368.703211  1287.525287  1208.366848  1131.684675  1057.888780   987.335861  920.324450  857.091834  797.812780  742.599994  691.506186  644.527563  601.608531  562.647323  527.502322  495.998774  467.935659  443.092462  421.235669  402.124793  385.517832  371.176047  358.868039  348.373093  339.483828  332.008179  325.770799  320.613941  316.397914  313.001205  310.320362  308.269702  306.780949  305.802840  305.300784  305.256583  305.213183  305.170582  305.128775  305.087760  305.047533  305.008091  304.969432  304.931552  304.894448  304.858118  304.822558  304.787766  304.753739  304.720475  304.687970  304.656222  304.625229  304.594988  304.565497  304.536753  304.508754  304.481498  304.454982  304.429204  304.404163  304.379855  304.356279  304.333433  304.311315  304.289923  304.269256  304.249311  304.230086  304.211580  304.193792  304.176719  304.160361  304.144715  304.129780  304.115555  304.102038  304.089229  304.077125  304.065725  304.055029  304.045035  304.035742  304.027149  304.019256  304.012060  304.005562  303.999760  303.994653  303.990242  303.986524  303.983500  303.981169  303.979530  303.978582  303.978326  303.978761  303.979886  303.981701  303.984206
44  1737.795506  1371.175670  1290.839918  1212.460160  1136.479698  1063.297519   993.262033  926.666378  863.745379  804.674189  749.568556  698.486606  651.431981  608.358132  569.173523  533.747508  501.916634  473.491116  448.261281  426.003774  406.487376  389.478295  374.744872  362.061609  351.212549  341.993974  334.216500  327.706587  322.307566  317.880237  314.303140  311.472571  309.302419  307.723916  306.685338  306.151728  306.104676  306.058476  306.013125  305.968619  305.924954  305.882128  305.840137  305.798979  305.758650  305.719147  305.680467  305.642608  305.605567  305.569340  305.533925  305.499320  305.465521  305.432526  305.400333  305.368939  305.338341  305.308538  305.279526  305.251304  305.223869  305.197220  305.171353  305.146267  305.121960  305.098430  305.075675  305.053693  305.032482  305.012040  304.992366  304.973457  304.955313  304.937932  304.921312  304.905451  304.890348  304.876002  304.862412  304.849575  304.837491  304.826159  304.815577  304.805745  304.796660  304.788323  304.780732  304.773886  304.767785  304.762427  304.757812  304.753939  304.750807  304.748416  304.746766  304.745854  304.745682  304.746248  304.747553  304.749595  304.752375
45  1736.359189  1373.569789  1294.050341  1216.426718  1141.129389  1068.546786   999.019304  932.834765  870.225419  811.366516  756.376408  705.318079  658.201963  614.989866  575.599776  539.911337  507.771761  479.001937  453.402560  430.760062  410.852214  393.453272  378.338578  365.288550  354.092069  344.549230  336.473508  329.693391  324.053516  319.415411  315.657892  312.677212  310.387018  308.718206  307.618707  307.053287  307.003365  306.954346  306.906227  306.859003  306.812671  306.767229  306.722673  306.679000  306.636206  306.594289  306.553246  306.513073  306.473768  306.435328  306.397751  306.361032  306.325171  306.290163  306.256007  306.222700  306.190239  306.158623  306.127848  306.097912  306.068813  306.040549  306.013117  305.986516  305.960743  305.935797  305.911674  305.888374  305.865895  305.844234  305.823390  305.803361  305.784146  305.765742  305.748148  305.731364  305.715386  305.700214  305.685846  305.672281  305.659518  305.647555  305.636392  305.626027  305.616458  305.607686  305.599708  305.592524  305.586134  305.580535  305.575728  305.571712  305.568485  305.566048  305.564399  305.563539  305.563466  305.564180  305.565680  305.567967  305.571040
